arc	source	where	terms	status	hits_per_head	top_paths	quote
B651_wave3_integration	main	cc2_packets/loops_queue/loops_queue/d3_child/PRICED_LEDGER.md:45	state-integral literature knowledge published	LEAD	"{""audit/b775-braver-questions"":9,""claude/new-session-qor5up"":9,""claude/outside-bench"":10,""codex/seat-r001"":10,""main"":10,""paper/structure-genesis-first"":11}"	docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B651_wave3_integration/cc2_packets/loops_queue/loops_queue/d3_child/PRICED_LEDGER.md | frontier/B770_closure_census/census.json | papers/VALIDATION_LEDGER.md | docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/RELAY_LEDGER.md | +4 catch-all	"to our knowledge no published ""E6 state-integral"" construction exists at all — this route may not just be expensive, it may not yet be a *defined* object in the literature."
B651_wave3_integration	main	cc2_packets/loops_queue/loops_queue/d3_child/PRICED_LEDGER.md:62-63	exceptional invariants arbitrary package	LEAD	"{""audit/b775-braver-questions"":12,""claude/new-session-qor5up"":13,""claude/outside-bench"":17,""codex/seat-r001"":16,""main"":16,""paper/structure-genesis-first"":13}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B651_wave3_integration/cc2_packets/loops_queue/loops_queue/d3_child/PRICED_LEDGER.md | frontier/B659_novelty_dossier/SWEEP_RESULTS.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | +5 catch-all	We are aware of no existing package that computes colored RT invariants for an exceptional Lie algebra at arbitrary rank/color for a general knot; this would be built from scratch.
B651_wave3_integration	main	cc2_packets/loops_queue/loops_queue/d3_child/PRICED_LEDGER.md:81-82	quantum-dimension knot-colored manipulation bookkeeping	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	frontier/B651_wave3_integration/cc2_packets/loops_queue/loops_queue/d3_child/PRICED_LEDGER.md	No manipulation of the banked S/T data can produce this: S and T supply only the twist/quantum-dimension bookkeeping in the surgery formula above, never the knot-colored term.
B651_wave3_integration	main	cc2_packets/promotion_queue/promotion_queue/p0_s_verify/FINDINGS_CC2.md:25-26	seal-hygiene contains artifact script	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	frontier/B651_wave3_integration/cc2_packets/promotion_queue/promotion_queue/p0_s_verify/FINDINGS_CC2.md	the script contains NO pslq call (stale draft text baked into a sealed artifact; seal-hygiene flag for cc)
B651_wave3_integration	main	cc2_packets/loops_queue/loops_queue/d5_triality/FINDINGS_CC2.md:18	equivariant action grade	GENERIC	"{""audit/b775-braver-questions"":77,""claude/new-session-qor5up"":71,""claude/outside-bench"":91,""codex/seat-r001"":77,""main"":87,""paper/structure-genesis-first"":71}"	docs/CAMPAIGN_STATUS.md | docs/CLOSURE_MASTERPLAN.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/NOVELTY_AUDIT.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/THEOREM_REGISTRY.md | +18 catch-all	there is no equivariant action to grade by.
B651_wave3_integration	main	cc2_packets/finisher_queue/finisher_queue/f3_twisted/FINDINGS_CC2.md:10-11	trinification centralizing available triality	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":3}"	docs/views/VERDICT_LEDGER.md | frontier/B651_wave3_integration/cc2_packets/finisher_queue/finisher_queue/f3_twisted/FINDINGS_CC2.md | +1 catch-all	the trinification triality does not act on H1(D; 27) at class level in ANY available form — not centralizing (D5), not sigma*-twisted (this cell)
B653_phase_c_probe	main	ADJUDICATION.md, 'The provenance erratum'	repo-wide near-hits polynomial unrelated	DOC_ECHO	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":2}"	 | +2 catch-all	the value/citation appear NOWHERE in the banked Phase A/B inputs (repo-wide grep; the two numeric near-hits are unrelated polynomial roots)
B653_phase_c_probe	main	referenced from B654 resonance adjudication, restated in this arc's derivation lineage (not verbatim in B653's own files, but the DLR fact is cited)	needs-specialist first-pass lit-gate literature	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":4}"	docs/views/VERDICT_LEDGER.md | frontier/B654_listening_synthesis/FINDINGS.md | +2 catch-all	a first-pass literature search finds NO proposal of 1/(2phi) — the full lit-gate remains NEEDS-SPECIALIST before any novelty word
B654_listening_synthesis	main	FINDINGS.md, 'THE RESONANCE ADJUDICATION'	needs-specialist first-pass lit-gate literature	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":3}"	docs/views/VERDICT_LEDGER.md | +2 catch-all	a first-pass literature search finds NO proposal of 1/(2phi) — the full lit-gate remains NEEDS-SPECIALIST before any novelty word
B655_beta_adjudication	main	FINDINGS.md, C3 cell	weyl-order char-poly evaluation identified	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		19 is not an E6 degree, exponent, or Weyl-order divisor; N0's 19 (a char-poly evaluation) and b_E6's 19 (= (44-6)/2) share no identified source
B655_beta_adjudication	main	FINDINGS.md, cell table row C2	discriminant metallic member	GENERIC	"{""audit/b775-braver-questions"":85,""claude/new-session-qor5up"":86,""claude/outside-bench"":99,""codex/seat-r001"":94,""main"":98,""paper/structure-genesis-first"":89}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/LEAD_REGISTER.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/STRATEGIC_SYNTHESIS.md | docs/THEOREM_LEDGER.md | +10 catch-all	No metallic member has discriminant 23 at all
B657_invariant_line	main	FINDINGS.md, W0a (referring to the 'dark matter candidate' label attributed to chat1's earlier, external claim)	entered packet label dies	LEAD	"{""audit/b775-braver-questions"":9,""claude/new-session-qor5up"":9,""claude/outside-bench"":12,""codex/seat-r001"":10,""main"":12,""paper/structure-genesis-first"":9}"	docs/CAMPAIGN_STATUS.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/batch_dead_16.json | frontier/B770_closure_census/census.json | docs/THE_FRAMEWORK.md | frontier/B1189_close_loop_batch1/verification/batch1_cells.json | papers/P3_THE_PAPER/CLAIM_CANDIDATES.md | +4 catch-all	The label never entered the repo; it dies here in the packet.
B657_invariant_line	main	packet/w2_silver/FINDINGS_CC2.md	gut-branching computable persisted principal	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	frontier/B657_invariant_line/packet/w2_silver/FINDINGS_CC2.md	silver's persisted assets carry the principal grading but not the weight lattice, so no GUT-branching analog was computable (not needed...)
B658_order4_flips	main	FINDINGS.md	b643 invertibility corrections composition	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":7,""claude/outside-bench"":7,""codex/seat-r001"":7,""main"":7,""paper/structure-genesis-first"":7}"	docs/CAMPAIGN_STATUS.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | +3 catch-all	Inner corrections cannot rescue either class (B643's Ad(w) argument: composition multiplies the intertwiner space by rho(w), preserving (non)invertibility) — the obstruction covers both full outer classes.
B659_novelty_dossier	main	SWEEP_RESULTS.md line 10 (C1)	level-periodicity quantum-invariant level-congruence stage-trace	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		no literature instance of level-periodicity (as opposed to level-congruence) of any quantum-invariant/stage-trace family was found
B659_novelty_dossier	main	SWEEP_RESULTS.md line 16 (C2)	stickelberger-type statement applies coxeter	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		no source applies any Stickelberger-type statement to Weyl/Coxeter groups or to w+w^-1 pencils
B659_novelty_dossier	main	SWEEP_RESULTS.md line 22 (C3)	kurlberg-rudnick hannay-berry bonechi-de n-type	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		no 3N-type modulus occurs anywhere in the Hannay-Berry/Kurlberg-Rudnick/Bonechi-De Bievre/Mezzadri literature
B659_novelty_dossier	main	SWEEP_RESULTS.md line 28 (C4)	hyperbolic complement statement anywhere	GENERIC	"{""audit/b775-braver-questions"":52,""claude/new-session-qor5up"":45,""claude/outside-bench"":64,""codex/seat-r001"":51,""main"":60,""paper/structure-genesis-first"":49}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/PRACTICES.md | docs/SEAL_LEDGER.md | docs/THEOREM_LEDGER.md | docs/THE_SM_VERDICT.md | +9 catch-all	No prior work puts a 27-dim E6 local system on a hyperbolic knot complement or its double, none uses the Jordan cross product ... and no statement of the form ... appears anywhere
B659_novelty_dossier	main	SWEEP_RESULTS.md line 40 (C6)	identification quasicrystal publication literature	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":7,""claude/outside-bench"":9,""codex/seat-r001"":8,""main"":9,""paper/structure-genesis-first"":9}"	docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B770_closure_census/census.json | docs/CAMPAIGN_STATUS.md | docs/views/THE_SPINE.md | docs/LAW_MAP.md | docs/RELAY_LEDGER.md | +4 catch-all	No publication in physics, music theory, or quasicrystal literature performs this identification
B659_novelty_dossier	main	SWEEP_RESULTS.md line 46 (C7)	per-conjugacy-class kappa-indexed fixed-point elementary	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		No published result states a per-conjugacy-class jump law for a kappa-indexed ladder with caps a_p read from a Weyl fixed-point group's elementary divisors
B659_novelty_dossier	main	SWEEP_RESULTS.md line 58 (C9)	deep-3-power exceptional precedent coverage	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		the deep-3-power exceptional layer has no found precedent (both sweep agents' coverage notes concur)
B659_novelty_dossier	main	SWEEP_RESULTS.md line 64 (C10)	deck-transformation cocycle-comparison object-independent chain-level	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		Both sweep agents found nothing equal or adjacent: no literature discusses a deck-transformation swap on a doubled knot complement, a chain-level cocycle-comparison anomaly for it, a 'chord 3-form' tensor, or an identity Y = (1/2) conj(anomaly) with an object-independent factor 2
B659_novelty_dossier	main	SWEEP_RESULTS.md line 70 (C11)	cocycle-level literature precedents direction	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		no literature result states this [cocycle-level data exactly in k(Gamma)], and the closest cocycle-level precedents ... go the opposite direction
B659_novelty_dossier	main	SWEEP_RESULTS.md line 142; also DOSSIER.md line 171-172	theta12 sqrt5-1 proposing surfaced	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		No search surfaced any paper proposing sin^2(theta12) = 1/(2phi) = (sqrt5-1)/4 ~ 0.309 for solar neutrino mixing
B659_novelty_dossier	main	SWEEP_RESULTS.md line 116	generic-silence psl-factoring specifically condition	DOC_ECHO	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":3,""codex/seat-r001"":2,""main"":3,""paper/structure-genesis-first"":2}"	 | +3 catch-all	No paper was found using the literal phrase 'trace ladder,' 'jump law,' 'generic-silence law,' or 'PSL-factoring theorem,' nor any result tying a central -I kill specifically to 'split primes and deep 3-adic powers' as a joint condition
B659_novelty_dossier	main	LIT_GATE_S1.md line 24 (cross-arc, cited here as it echoes the same sweep methodology)	full-text extraction verbatim sentence	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":7,""claude/outside-bench"":7,""codex/seat-r001"":7,""main"":7,""paper/structure-genesis-first"":7}"	docs/views/VERDICT_LEDGER.md | frontier/B660_structure_campaign/packet/s1_gamma5/LIT_GATE_S1.md | frontier/B905_kim_litgate/panel_report.txt | frontier/B927_crossing_study_verdict/laneB_panel_report.txt | +3 catch-all	no verbatim 'master count' sentence was found in either review (PDF full-text extraction failed)
B660_structure_campaign	main	FINDINGS.md lines 49-51 (S2)	deck-swap in-flight b638 b649	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":2}"	frontier/B662_successor_campaign/cellC/FINDINGS_CELL.md | frontier/B662_successor_campaign/cellC/l103_repair.py	the GOLDEN deck-swap sigma*-matrix was computed in-flight (B638) but never persisted as an artifact -- only the silver's sigma_matrix_L.json exists (B649). Filed as L103.
B660_structure_campaign	main	s2_run_log.txt line 71	cell3 b637 corrected directory	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":6,""claude/outside-bench"":6,""codex/seat-r001"":6,""main"":6,""paper/structure-genesis-first"":6}"	docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B677_morning_packet/anatomy/loop5/e2_silversplit/e2_silversplit.py | frontier/B756_remaining_doors/RAW_WORKFLOW_OUTPUT.json | frontier/B770_closure_census/census.json | +1 catch-all	no explicit matrix for sigma* on the 5-dim H^1 is banked anywhere in B637_corrected_cell3/*.py (grep across the directory: zero hits for an explicit sigma matrix)
B660_structure_campaign	main	s2_run_log.txt line 71	conjectured mechanism unproven records	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":6,""claude/outside-bench"":9,""codex/seat-r001"":8,""main"":9,""paper/structure-genesis-first"":7}"	frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | papers/VALIDATION_LEDGER.md | docs/views/VERDICT_LEDGER.md | docs/OPEN_LEADS.md | docs/CAMPAIGN_STATUS.md | +3 catch-all	FINDINGS.md line ~230 records only a CONJECTURED, UNPROVEN mechanism
B660_structure_campaign	main	EXTRACT_S1B.md section 4 (s1_gamma5)	double-cover i-inf systematic discussion	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		Neither paper contains a systematic discussion of residual symmetry at tau=i-inf, tau=omega, tau=i for the double-cover group, and I found no mention anywhere of 'Z10' or of stabilizer orders being doubled
B660_structure_campaign	main	EXTRACT_S1B.md section 4	knowledge reported absence outside	LEAD	"{""audit/b775-braver-questions"":18,""claude/new-session-qor5up"":22,""claude/outside-bench"":23,""codex/seat-r001"":19,""main"":24,""paper/structure-genesis-first"":20}"	docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/PRACTICES.md | docs/SEAL_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/v3_preassembly.json | +6 catch-all	This should be reported as an absence, not filled in from outside knowledge
B660_structure_campaign	main	FINDINGS.md line 80-81 (S4); FINDINGS_CC2.md line 27 (s4)	basis-matched cross-check b637 presentation	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":3}"	docs/OPEN_LEADS.md | frontier/B662_successor_campaign/cellC/FINDINGS_CELL.md | frontier/B662_successor_campaign/cellH/FINDINGS_CELL.md	B637's Y uses a different presentation -- no basis-matched numeric cross-check available
B660_structure_campaign	main	s4_run_log.txt line 100	class-index antisym3 identification available	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		A numeric class-index identification (banked_Y[ijk] <-> this antisym3(i,j,k)) is therefore NOT available
