arc	source	where	terms	status	hits_per_head	top_paths	quote
B1214_creates_law_reaudit	main	FINDINGS.md sec 3/5	deliberately remain absent audit	GENERIC	"{""audit/b775-braver-questions"":33,""claude/new-session-qor5up"":29,""claude/outside-bench"":55,""codex/seat-r001"":37,""main"":48,""paper/structure-genesis-first"":33}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/PRACTICES.md | docs/SEAL_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B571_day0_internalization/BURIED_ITEMS.json | frontier/B738_pathfinder_compiler/FACT_COMPUTED_SWEEP.md | frontier/B738_pathfinder_compiler/kill_graph.json | +15 catch-all	828 arcs (80%) remain absent, and the audit deliberately did not touch them
B1215_codex_transcript_harvest	main	FINDINGS.md LEG 2 (re B1175's wrapper)	re-execute certificates describes vendored	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":2}"	docs/views/VERDICT_LEDGER.md | +2 catch-all	The certificates it describes live on codex's branch and are not vendored, so the script cannot re-execute them, and it must not claim to.
B1215_codex_transcript_harvest	main	verification/_out.txt / tail_selection.py	undetermined certificate generation reading	LEAD	"{""audit/b775-braver-questions"":12,""claude/new-session-qor5up"":12,""claude/outside-bench"":28,""codex/seat-r001"":13,""main"":26,""paper/structure-genesis-first"":13}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/SEAL_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/v3_preassembly.json | +3 catch-all	that the lepton leg IS A_11 is a reading of codex's frames, which are not on this bench and which their own certificate leaves UNDETERMINED at the generation level
B1216_parameter_closure_run1	main	FINDINGS.md sec 4/6	gc-27 hypothesis records lambda	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":14,""codex/seat-r001"":3,""main"":6,""paper/structure-genesis-first"":0}"	docs/views/VERDICT_LEDGER.md | frontier/B1220_campaign_premise_audit/ADDENDUM_2026-08-30_lambda_is_external_by_theorem.md | frontier/B1220_campaign_premise_audit/FINDINGS.md | frontier/B1220_campaign_premise_audit/arc_verdict.json | docs/views/REVIEWER.md | +12 catch-all	GC-27 records that lambda fails even the theorem's first hypothesis: no (T, G) pair has been read off D for it.
B1216_parameter_closure_run1	main	workflow_result.json C1 cell 'overreach' note	eigenline rederived disc	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":6,""codex/seat-r001"":6,""main"":6,""paper/structure-genesis-first"":3}"	frontier/B973_L135_frame/work.json | docs/views/VERDICT_LEDGER.md | frontier/B1068_descent_inventory/w2_full_results.json | frontier/B1072_silver_instrument/b1072_results.json | +2 catch-all	the eigenline computation ... was never independently rederived for disc 13/15/21
B1217_seat_integration	main	FINDINGS.md 'THE EVIDENCE-CONTRACT GAP'	v-neg reproducible committed extended	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":9,""codex/seat-r001"":0,""main"":5,""paper/structure-genesis-first"":0}"	docs/CAMPAIGN_STATUS.md | docs/views/VERDICT_LEDGER.md | tests/test_b1217_seat_integration.py | +6 catch-all	Cloud's extended run -- the V-NEG headline itself -- is not reproducible as committed.
B1217_seat_integration	main	FINDINGS.md 'THE EVIDENCE-CONTRACT GAP'	re-check certificate committed regulator	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":6,""claude/outside-bench"":16,""codex/seat-r001"":10,""main"":13,""paper/structure-genesis-first"":8}"	docs/LAW_MAP.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | papers/VALIDATION_LEDGER.md | docs/views/VERDICT_LEDGER.md | docs/CAMPAIGN_STATUS.md | docs/MASTERPLAN.md | frontier/B1068_descent_inventory/w2_full_results.json | +6 catch-all	No committed certificate carries the involves_regulator gate except an unrelated staleness re-check, and their own memo names no path for it.
B1218_open_claim_sweep	main	FINDINGS.md 'Why this exists' (re already_banked.py's limit)	happened checks aimed think	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":4,""claude/outside-bench"":6,""codex/seat-r001"":3,""main"":5,""paper/structure-genesis-first"":3}"	docs/views/VERDICT_LEDGER.md | scripts/checks/open_claim_sweep.py | docs/views/REVIEWER.md | docs/RELAY_LEDGER.md | +4 catch-all	it must be aimed: it only ever checks the claim a seat happened to think of.
B1218_open_claim_sweep	main	docs/progress/REVIEWS.md Review 53 (log excerpt)	co-occurrence same-topic b1218 adjudicated	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":0,""main"":1,""paper/structure-genesis-first"":0}"	frontier/B1218_open_claim_sweep/FINDINGS.md	Cannot certify: that the 45 remaining B1218 candidates contain no further lost lock -- they were read and adjudicated as same-topic co-occurrence, which is a judgement, not a proof
B1219_reverse_sweep	main	FINDINGS.md 'Why the other direction was needed'	structurally mentions surface against	LEAD	"{""audit/b775-braver-questions"":10,""claude/new-session-qor5up"":13,""claude/outside-bench"":14,""codex/seat-r001"":11,""main"":14,""paper/structure-genesis-first"":12}"	docs/SEAL_LEDGER.md | docs/THE_LADDER.md | docs/views/VERDICT_LEDGER.md | frontier/B199_metallic_exponent_law/workflow_result.json | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/wave1_results.json | frontier/B887_gate_audit/audit_reports.json | frontier/B1068_descent_inventory/w2_full_results.json | +5 catch-all	open_claim_sweep.py ... structurally cannot find a banked result that no surface mentions at all -- there is no claim to match against.
B1219_reverse_sweep	main	FINDINGS.md 'THE GATE VERDICT'	changes design found work	GENERIC	"{""audit/b775-braver-questions"":38,""claude/new-session-qor5up"":30,""claude/outside-bench"":50,""codex/seat-r001"":41,""main"":45,""paper/structure-genesis-first"":32}"	docs/LAW_MAP.md | docs/MASTERPLAN.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B590_revival_remainders/FINDINGS.md | frontier/B632_cubic_route/FINDINGS.md | frontier/B660_structure_campaign/origin_docs/DARK_SECTOR_CAMPAIGN.md | frontier/B660_structure_campaign/origin_docs/DARK_SECTOR_WAVE1_HANDOFF.md | +18 catch-all	No banked work was found that changes the design of Cell 1 ... Cell 2 ... or Cell 3
B1220_campaign_premise_audit	main	FINDINGS.md Cell 1 (quoting GC-27)	pair read	LEAD	"{""audit/b775-braver-questions"":1410,""claude/new-session-qor5up"":1321,""claude/outside-bench"":1765,""codex/seat-r001"":1462,""main"":1602,""paper/structure-genesis-first"":1481}"	docs/ARCHIVE.md | docs/CAMPAIGN_STATUS.md | docs/CLOSURE_2026-07-11.md | docs/CROSSING_REQUIREMENTS.md | docs/CROSS_SESSION_2026-06-11_disposition.md | docs/CRYSTALLIZATION_2026-07-09.md | docs/ERROR_LEDGER.md | docs/HINT_LEDGER.md | DELETED:papers/REVIEW_WORKFLOW.md | DELETED:frontier/B1024_l153_bits/WORK_IN_PROGRESS.md | +292 catch-all	no (T,G) pair has been read off D for it
B1220_campaign_premise_audit	main	ADDENDUM_2026-08-30_lambda_is_external_by_theorem.md 'What genuinely remains'	kolmogorov selector missing	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":10,""codex/seat-r001"":8,""main"":10,""paper/structure-genesis-first"":0}"	docs/CAMPAIGN_STATUS.md | docs/THE_FORCED_AND_THE_FREE.md | docs/GRAND_COMPUTATION_LEDGER.md | docs/GRAND_COMPUTATION_v0.md | docs/THE_REMAINING_MATH.md | frontier/B1191_close_loop_batch3/verification/batch3_cells.json | frontier/B1194_existence_audit/verification/audit_cells.json | frontier/B1196_close_loop_batch5b/verification/batch5b_cells.json | +6 catch-all	H5. the Kolmogorov Selector -- MISSING (no arc)
B1221_global_form_path_independence	main	FINDINGS.md 'The question, as the dossier posed it'	already settled asked terms	LEAD	"{""audit/b775-braver-questions"":18,""claude/new-session-qor5up"":16,""claude/outside-bench"":32,""codex/seat-r001"":19,""main"":27,""paper/structure-genesis-first"":17}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B568_own_questions/PREREGISTRATION.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B756_remaining_doors/RAW_WORKFLOW_OUTPUT.json | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/wave1_results.json | +14 catch-all	Never asked. already_banked on its terms: no settled arc.
B1221_global_form_path_independence	main	FINDINGS.md 'The computation' (re needing integer normalisation)	returned trivial exactly kernel	GENERIC	"{""audit/b775-braver-questions"":34,""claude/new-session-qor5up"":33,""claude/outside-bench"":52,""codex/seat-r001"":43,""main"":50,""paper/structure-genesis-first"":34}"	docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/STRUCTURE_TO_NATURE_MASTERPLAN.md | docs/views/VERDICT_LEDGER.md | frontier/B355_weil_layer_independent/FINDINGS.md | frontier/B556_escalator_tower/FINDINGS.md | +6 catch-all	the first run of this cell returned a trivial kernel for exactly that reason, and the error was caught by the answer being absurd rather than by care.
B1222_symmetry_vanishing_thesis	main	FINDINGS.md 'TEST 3'	general dead	GENERIC	"{""audit/b775-braver-questions"":149,""claude/new-session-qor5up"":143,""claude/outside-bench"":184,""codex/seat-r001"":147,""main"":177,""paper/structure-genesis-first"":143}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/LEAD_REGISTER.md | docs/LISTENING_PROTOCOL.md | docs/OPEN_LEADS.md | docs/PRICED_DOORS.md | docs/SEAL_LEDGER.md | +18 catch-all	The general law is dead.
B1225_no_canonical_selector	main	ADDENDUM_2026-08-31_the_atom_list_is_not_in_main.md	structure-genesis-first outside-bench seat-r001 enumerated	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":3,""codex/seat-r001"":0,""main"":3,""paper/structure-genesis-first"":1}"	docs/RELAY_LEDGER.md | docs/views/VERDICT_LEDGER.md | +1 catch-all	the 17 atoms are not enumerated anywhere on this bench ... Searched: main, outside-bench, codex/seat-r001, paper/structure-genesis-first. The list does not exist on any of them.
B1225_no_canonical_selector	main	ADDENDUM_2026-09-01_the_atom_list_is_on_main.md	b1203 verification directory branches	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":3,""codex/seat-r001"":0,""main"":3,""paper/structure-genesis-first"":0}"	docs/views/VERDICT_LEDGER.md | +2 catch-all	The list is present on main in B1203's cert; the search that missed it looked at branches instead of the arc's own verification directory.
B1226_the_beta_odd_box	main	FINDINGS.md 'What is NOT claimed'	measured asserted intact phase	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":14,""claude/outside-bench"":14,""codex/seat-r001"":12,""main"":15,""paper/structure-genesis-first"":11}"	docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B775_phase2_wave1/wave5_results.json | papers/VALIDATION_LEDGER.md | frontier/B1164_cc_masterplan/FINDINGS.md | frontier/B1164_cc_masterplan/b1164_results.json | +8 catch-all	No CP phase is derived. No measured value is asserted. Gate 5 intact.
B1226_the_beta_odd_box	main	FINDINGS.md Cell 2, box A supplier column	b1225 trivially object select	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":2,""main"":10,""paper/structure-genesis-first"":0}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/RELAY_LEDGER.md | docs/THEOREM_REGISTRY.md | docs/views/VERDICT_LEDGER.md | frontier/B1225_no_canonical_selector/FINDINGS.md | frontier/B1225_no_canonical_selector/arc_verdict.json | +5 catch-all	the object cannot select within the menu ... G acts trivially (cited from B1225)
B1227_one_theorem_two_regimes	main	FINDINGS.md 'Still owed'	reproduced cloud count atom	LEAD	"{""audit/b775-braver-questions"":9,""claude/new-session-qor5up"":2,""claude/outside-bench"":22,""codex/seat-r001"":16,""main"":21,""paper/structure-genesis-first"":10}"	docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | docs/OPEN_PROBLEMS.md | docs/RELAY_LEDGER.md | docs/THEOREM_REGISTRY.md | docs/THE_FRAMEWORK.md | +9 catch-all	the atom LIST is cloud's; only the count 11720 and 'all 17 real' were reproduced here.
B1228_S1_the_nomination	main	level.py docstring / FINDINGS.md 'The level, forced by inventory'	provably object	GENERIC	"{""audit/b775-braver-questions"":268,""claude/new-session-qor5up"":232,""claude/outside-bench"":345,""codex/seat-r001"":256,""main"":325,""paper/structure-genesis-first"":251}"	docs/CAMPAIGN_STATUS.md | docs/CRYSTALLIZATION_2026-07-09.md | docs/ERROR_LEDGER.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/OPEN_PROBLEMS.md | docs/PRACTICES.md | +51 catch-all	the object supplies J ... and provably NO k
B1229_the_consistency_turn	main	FINDINGS.md 'The diagnosis'	constructor methodology bootstrap conformal	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":2,""paper/structure-genesis-first"":0}"	docs/views/VERDICT_LEDGER.md | +1 catch-all	The gap, measured: modular bootstrap -> 0 tracked files. conformal bootstrap -> 1. constructor theory -> 0. assembly theory -> 0. An entire methodology built for this situation, never touched.
B1231_identification_discipline	main	FINDINGS.md 'The instrument's measured limit'	bare-assertion c-5b overwhelmingly candidates	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":2,""paper/structure-genesis-first"":0}"	docs/views/VERDICT_LEDGER.md | scripts/checks/identification_audit.py	A first draft's wide net returned 272 candidates, overwhelmingly false ... The narrowed net returns 61 with good precision -- but misses the bare-assertion form, which is exactly how C-5b's error was phrased. The instrument built to catch my error would not have caught my error.
B1231_identification_discipline	main	CITATION_VERIFICATION_2026-09-01.md section 1	pre-arxiv paywalled primary paper	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":1,""paper/structure-genesis-first"":0}"	docs/views/VERDICT_LEDGER.md	Neither primary paper could be read -- both 1988, pre-arXiv, paywalled.
B1232_codex_r031_verified_and_three_columns	main	(cross-ref) B1231/CITATION_VERIFICATION -- carried into this arc's Retraction 1 reasoning	primary paper read	GENERIC	"{""audit/b775-braver-questions"":94,""claude/new-session-qor5up"":82,""claude/outside-bench"":116,""codex/seat-r001"":103,""main"":110,""paper/structure-genesis-first"":102}"	docs/CAMPAIGN_STATUS.md | docs/ERROR_LEDGER.md | docs/INPUT_COMPLETENESS_LEDGER.md | docs/NOVELTY_AUDIT.md | docs/OPEN_LEADS.md | docs/STRATEGIC_SYNTHESIS.md | docs/UNIFIED_STATE.md | docs/dossiers/DOSSIER_the_arithmetic_object_2026-07-18.md | +23 catch-all	Neither primary paper could be read
B1232_codex_r031_verified_and_three_columns	main	FINDINGS.md 'Not verified here -- fenced'	annihilate connecting couplings verify	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":4,""claude/outside-bench"":5,""codex/seat-r001"":7,""main"":8,""paper/structure-genesis-first"":5}"	docs/views/VERDICT_LEDGER.md | papers/VALIDATION_LEDGER.md | docs/OPEN_LEADS.md | docs/CAMPAIGN_STATUS.md | docs/THEOREM_REGISTRY.md | papers/P3_THE_PAPER/CLAIM_CANDIDATES.md | +4 catch-all	This arc does NOT verify that the actual couplings annihilate the actual connecting block.
